id;destinacija;Aiport;Država
b725;Banja Luka;Bergamo;BIH
b726;Banja Luka;Bergamo;BIH
b727;Banja Luka;Bergamo;BIH
b728;Banja Luka;Bergamo;BIH
b729;Banja Luka;Bergamo;BIH
b730;Banja Luka;Bergamo;BIH
b731;Banja Luka;Bergamo;BIH
b732;Banja Luka;Bergamo;BIH
b733;Banja Luka;Bergamo;BIH
b734;Banja Luka;Bergamo;BIH
b735;Banja Luka;Bergamo;BIH
b736;Banja Luka;Bergamo;BIH
b737;Banja Luka;Bergamo;BIH
b738;Banja Luka;Bergamo;BIH
b739;Banja Luka;Bergamo;BIH
b740;Banja Luka;Bergamo;BIH
b741;Banja Luka;Bergamo;BIH
b742;Banja Luka;Bergamo;BIH
b743;Banja Luka;Bergamo;BIH
b744;Banja Luka;Bergamo;BIH
b745;Banja Luka;Bergamo;BIH
b746;Banja Luka;Bergamo;BIH
b747;Banja Luka;Bergamo;BIH
b748;Banja Luka;Bergamo;BIH
b749;Banja Luka;Bergamo;BIH
b750;Banja Luka;Bergamo;BIH
b751;Banja Luka;Bergamo;BIH
b752;Banja Luka;Bergamo;BIH
b753;Banja Luka;Bergamo;BIH
b754;Barcelona El Prat;Bergamo;Španija
b755;Barcelona El Prat;Bergamo;Španija
b756;Barcelona El Prat;Bergamo;Španija
b757;Barcelona El Prat;Bergamo;Španija
b758;Barcelona El Prat;Bergamo;Španija
b759;Barcelona El Prat;Bergamo;Španija
b760;Barcelona El Prat;Bergamo;Španija
b761;Barcelona El Prat;Bergamo;Španija
b762;Barcelona El Prat;Bergamo;Španija
b763;Barcelona El Prat;Bergamo;Španija
b764;Barcelona El Prat;Bergamo;Španija
b765;Barcelona El Prat;Bergamo;Španija
b766;Barcelona El Prat;Bergamo;Španija
b767;Barcelona El Prat;Bergamo;Španija
b768;Barcelona El Prat;Bergamo;Španija
b769;Barcelona El Prat;Bergamo;Španija
b770;Barcelona El Prat;Bergamo;Španija
b771;Barcelona El Prat;Bergamo;Španija
b772;Barcelona El Prat;Bergamo;Španija
b773;Barcelona El Prat;Bergamo;Španija
b774;Barcelona El Prat;Bergamo;Španija
b775;Barcelona El Prat;Bergamo;Španija
b776;Barcelona El Prat;Bergamo;Španija
b777;Barcelona El Prat;Bergamo;Španija
b778;Barcelona El Prat;Bergamo;Španija
b779;Barcelona El Prat;Bergamo;Španija
b780;Barcelona El Prat;Bergamo;Španija
b781;Barcelona El Prat;Bergamo;Španija
b782;Barcelona El Prat;Bergamo;Španija
b783;Barcelona El Prat;Bergamo;Španija
b784;Barcelona El Prat;Bergamo;Španija
b785;Barcelona El Prat;Bergamo;Španija
b786;Barcelona El Prat;Bergamo;Španija
b787;Barcelona El Prat;Bergamo;Španija
b788;Barcelona El Prat;Bergamo;Španija
b789;Barcelona El Prat;Bergamo;Španija
b790;Barcelona El Prat;Bergamo;Španija
b791;Barcelona El Prat;Bergamo;Španija
b792;Barcelona El Prat;Bergamo;Španija
b793;Barcelona El Prat;Bergamo;Španija
b794;Barcelona El Prat;Bergamo;Španija
b795;Barcelona El Prat;Bergamo;Španija
b796;Barcelona El Prat;Bergamo;Španija
b797;Barcelona El Prat;Bergamo;Španija
b798;Barcelona El Prat;Bergamo;Španija
b799;Barcelona El Prat;Bergamo;Španija
b800;Barcelona El Prat;Bergamo;Španija
b801;Barcelona El Prat;Bergamo;Španija
b802;Barcelona El Prat;Bergamo;Španija
b803;Barcelona El Prat;Bergamo;Španija
b804;Barcelona El Prat;Bergamo;Španija
b805;Barcelona El Prat;Bergamo;Španija
b806;Barcelona El Prat;Bergamo;Španija
b807;Barcelona El Prat;Bergamo;Španija
b808;Barcelona El Prat;Bergamo;Španija
b809;Barcelona El Prat;Bergamo;Španija
b810;Barcelona El Prat;Bergamo;Španija
b811;Barcelona El Prat;Bergamo;Španija
b812;Barcelona El Prat;Bergamo;Španija
b813;Barcelona El Prat;Bergamo;Španija
b814;Barcelona El Prat;Bergamo;Španija
b815;Barcelona El Prat;Bergamo;Španija
b816;Barcelona El Prat;Bergamo;Španija
b817;Barcelona El Prat;Bergamo;Španija
b818;Barcelona El Prat;Bergamo;Španija
b819;Barcelona El Prat;Bergamo;Španija
b820;Barcelona El Prat;Bergamo;Španija
b821;Barcelona El Prat;Bergamo;Španija
b822;Barcelona El Prat;Bergamo;Španija
b823;Barcelona El Prat;Bergamo;Španija
b824;Barcelona El Prat;Bergamo;Španija
b825;Barcelona El Prat;Bergamo;Španija
b826;Barcelona El Prat;Bergamo;Španija
b827;Barcelona El Prat;Bergamo;Španija
b828;Barcelona El Prat;Bergamo;Španija
b829;Barcelona El Prat;Bergamo;Španija
b830;Barcelona El Prat;Bergamo;Španija
b831;Barcelona El Prat;Bergamo;Španija
b832;Barcelona El Prat;Bergamo;Španija
b833;Barcelona El Prat;Bergamo;Španija
b834;Barcelona El Prat;Bergamo;Španija
b835;Barcelona El Prat;Bergamo;Španija
b836;Barcelona El Prat;Bergamo;Španija
b837;Barcelona El Prat;Bergamo;Španija
b838;Barcelona El Prat;Bergamo;Španija
b839;Barcelona El Prat;Bergamo;Španija
b840;Barcelona El Prat;Bergamo;Španija
b841;Barcelona El Prat;Bergamo;Španija
b842;Barcelona El Prat;Bergamo;Španija
b843;Barcelona El Prat;Bergamo;Španija
b844;Barcelona El Prat;Bergamo;Španija
b845;Barcelona El Prat;Bergamo;Španija
b846;Barcelona El Prat;Bergamo;Španija
b847;Barcelona El Prat;Bergamo;Španija
b848;Barcelona El Prat;Bergamo;Španija
b849;Barcelona El Prat;Bergamo;Španija
b850;Barcelona El Prat;Bergamo;Španija
b851;Barcelona El Prat;Bergamo;Španija
b852;Barcelona El Prat;Bergamo;Španija
b853;Barcelona El Prat;Bergamo;Španija
b854;Barcelona El Prat;Bergamo;Španija
b855;Barcelona El Prat;Bergamo;Španija
b856;Barcelona El Prat;Bergamo;Španija
b857;Barcelona El Prat;Bergamo;Španija
b858;Barcelona El Prat;Bergamo;Španija
b859;Barcelona El Prat;Bergamo;Španija
b860;Barcelona El Prat;Bergamo;Španija
b861;Barcelona El Prat;Bergamo;Španija
b862;Barcelona El Prat;Bergamo;Španija
b863;Barcelona El Prat;Bergamo;Španija
b864;Barcelona El Prat;Bergamo;Španija
b865;Barcelona El Prat;Bergamo;Španija
b866;Barcelona El Prat;Bergamo;Španija
b867;Barcelona El Prat;Bergamo;Španija
b868;Barcelona El Prat;Bergamo;Španija
b869;Barcelona El Prat;Bergamo;Španija
b870;Barcelona El Prat;Bergamo;Španija
b871;Barcelona El Prat;Bergamo;Španija
b872;Barcelona El Prat;Bergamo;Španija
b873;Barcelona El Prat;Bergamo;Španija
b874;Barcelona El Prat;Bergamo;Španija
b875;Barcelona El Prat;Bergamo;Španija
b876;Barcelona El Prat;Bergamo;Španija
b877;Barcelona El Prat;Bergamo;Španija
b878;Barcelona El Prat;Bergamo;Španija
b879;Barcelona El Prat;Bergamo;Španija
b880;Barcelona El Prat;Bergamo;Španija
b881;Barcelona El Prat;Bergamo;Španija
b882;Barcelona El Prat;Bergamo;Španija
b883;Barcelona El Prat;Bergamo;Španija
b884;Barcelona El Prat;Bergamo;Španija
b885;Barcelona El Prat;Bergamo;Španija
b886;Barcelona El Prat;Bergamo;Španija
b887;Barcelona El Prat;Bergamo;Španija
b888;Barcelona El Prat;Bergamo;Španija
b889;Barcelona El Prat;Bergamo;Španija
b890;Barcelona El Prat;Bergamo;Španija
b891;Barcelona El Prat;Bergamo;Španija
b892;Barcelona El Prat;Bergamo;Španija
b893;Barcelona El Prat;Bergamo;Španija
b894;Barcelona El Prat;Bergamo;Španija
b895;Barcelona El Prat;Bergamo;Španija
b896;Barcelona El Prat;Bergamo;Španija
b897;Barcelona El Prat;Bergamo;Španija
b898;Barcelona El Prat;Bergamo;Španija
b899;Barcelona El Prat;Bergamo;Španija
b900;Barcelona El Prat;Bergamo;Španija
b901;Barcelona El Prat;Bergamo;Španija
b902;Barcelona El Prat;Bergamo;Španija
b903;Barcelona El Prat;Bergamo;Španija
b904;Bari;Bergamo;Italija
b905;Bari;Bergamo;Italija
b906;Bari;Bergamo;Italija
b907;Bari;Bergamo;Italija
b908;Bari;Bergamo;Italija
b909;Bari;Bergamo;Italija
b910;Bari;Bergamo;Italija
b911;Bari;Bergamo;Italija
b912;Bari;Bergamo;Italija
b913;Bari;Bergamo;Italija
b914;Bari;Bergamo;Italija
b915;Bari;Bergamo;Italija
b916;Bari;Bergamo;Italija
b917;Bari;Bergamo;Italija
b918;Bari;Bergamo;Italija
b919;Bari;Bergamo;Italija
b920;Bari;Bergamo;Italija
b921;Bari;Bergamo;Italija
b922;Bari;Bergamo;Italija
b923;Bari;Bergamo;Italija
b924;Bari;Bergamo;Italija
b925;Bari;Bergamo;Italija
b926;Bari;Bergamo;Italija
b927;Bari;Bergamo;Italija
b928;Bari;Bergamo;Italija
b929;Bari;Bergamo;Italija
b930;Bari;Bergamo;Italija
b931;Bari;Bergamo;Italija
b932;Bari;Bergamo;Italija
b933;Bari;Bergamo;Italija
b934;Bari;Bergamo;Italija
b935;Bari;Bergamo;Italija
b936;Bari;Bergamo;Italija
b937;Bari;Bergamo;Italija
b938;Bari;Bergamo;Italija
b939;Bari;Bergamo;Italija
b940;Bari;Bergamo;Italija
b941;Bari;Bergamo;Italija
b942;Bari;Bergamo;Italija
b943;Bari;Bergamo;Italija
b944;Bari;Bergamo;Italija
b945;Bari;Bergamo;Italija
b946;Bari;Bergamo;Italija
b947;Bari;Bergamo;Italija
b948;Bari;Bergamo;Italija
b949;Bari;Bergamo;Italija
b950;Bari;Bergamo;Italija
b951;Bari;Bergamo;Italija
b952;Bari;Bergamo;Italija
b953;Bari;Bergamo;Italija
b954;Bari;Bergamo;Italija
b955;Bari;Bergamo;Italija
b956;Bari;Bergamo;Italija
b957;Bari;Bergamo;Italija
b958;Bari;Bergamo;Italija
b959;Bari;Bergamo;Italija
b960;Bari;Bergamo;Italija
b961;Bari;Bergamo;Italija
b962;Bari;Bergamo;Italija
b963;Bari;Bergamo;Italija
b964;Bari;Bergamo;Italija
b965;Bari;Bergamo;Italija
b966;Bari;Bergamo;Italija
b967;Bari;Bergamo;Italija
b968;Bari;Bergamo;Italija
b969;Bari;Bergamo;Italija
b970;Bari;Bergamo;Italija
b971;Bari;Bergamo;Italija
b972;Bari;Bergamo;Italija
b973;Bari;Bergamo;Italija
b974;Bari;Bergamo;Italija
b975;Bari;Bergamo;Italija
b976;Bari;Bergamo;Italija
b977;Bari;Bergamo;Italija
b978;Bari;Bergamo;Italija
b979;Bari;Bergamo;Italija
b980;Bari;Bergamo;Italija
b981;Bari;Bergamo;Italija
b982;Bari;Bergamo;Italija
b983;Bari;Bergamo;Italija
b984;Bari;Bergamo;Italija
b985;Bari;Bergamo;Italija
b986;Bari;Bergamo;Italija
b987;Bari;Bergamo;Italija
b988;Bari;Bergamo;Italija
b989;Bari;Bergamo;Italija
b990;Bari;Bergamo;Italija
b991;Bari;Bergamo;Italija
b992;Bari;Bergamo;Italija
b993;Bari;Bergamo;Italija
b994;Bari;Bergamo;Italija
b995;Bari;Bergamo;Italija
b996;Bari;Bergamo;Italija
b997;Bari;Bergamo;Italija
b998;Bari;Bergamo;Italija
b999;Bari;Bergamo;Italija
b1000;Bari;Bergamo;Italija
b1001;Bari;Bergamo;Italija
b1002;Bari;Bergamo;Italija
b1003;Bari;Bergamo;Italija
b1004;Bari;Bergamo;Italija
b1005;Bari;Bergamo;Italija
b1006;Bari;Bergamo;Italija
b1007;Bari;Bergamo;Italija
b1008;Bari;Bergamo;Italija
b1009;Bari;Bergamo;Italija
b1010;Bari;Bergamo;Italija
b1011;Bari;Bergamo;Italija
b1012;Bari;Bergamo;Italija
b1013;Bari;Bergamo;Italija
b1014;Bari;Bergamo;Italija
b1015;Bari;Bergamo;Italija
b1016;Bari;Bergamo;Italija
b1017;Bari;Bergamo;Italija
b1018;Bari;Bergamo;Italija
b1019;Bari;Bergamo;Italija
b1020;Bari;Bergamo;Italija
b1021;Bari;Bergamo;Italija
b1022;Bari;Bergamo;Italija
b1023;Bari;Bergamo;Italija
b1024;Bari;Bergamo;Italija
b1025;Bari;Bergamo;Italija
b1026;Bari;Bergamo;Italija
b1027;Bari;Bergamo;Italija
b1028;Bari;Bergamo;Italija
b1029;Bari;Bergamo;Italija
b1030;Bari;Bergamo;Italija
b1031;Bari;Bergamo;Italija
b1032;Bari;Bergamo;Italija
b1033;Bari;Bergamo;Italija
b1034;Bari;Bergamo;Italija
b1035;Bari;Bergamo;Italija
b1036;Bari;Bergamo;Italija
b1037;Bari;Bergamo;Italija
b1038;Bari;Bergamo;Italija
b1039;Bari;Bergamo;Italija
b1040;Bari;Bergamo;Italija
b1041;Bari;Bergamo;Italija
b1042;Bari;Bergamo;Italija
b1043;Bari;Bergamo;Italija
b1044;Bari;Bergamo;Italija
b1045;Bari;Bergamo;Italija
b1046;Bari;Bergamo;Italija
b1047;Bari;Bergamo;Italija
b1048;Bari;Bergamo;Italija
b1049;Bari;Bergamo;Italija
b1050;Bari;Bergamo;Italija
b1051;Bari;Bergamo;Italija
b1052;Bari;Bergamo;Italija
b1053;Bari;Bergamo;Italija
b1054;Berlin;Bergamo;Nemčija
b1055;Berlin;Bergamo;Nemčija
b1056;Berlin;Bergamo;Nemčija
b1057;Berlin;Bergamo;Nemčija
b1058;Berlin;Bergamo;Nemčija
b1059;Berlin;Bergamo;Nemčija
b1060;Berlin;Bergamo;Nemčija
b1061;Berlin;Bergamo;Nemčija
b1062;Berlin;Bergamo;Nemčija
b1063;Berlin;Bergamo;Nemčija
b1064;Berlin;Bergamo;Nemčija
b1065;Berlin;Bergamo;Nemčija
b1066;Berlin;Bergamo;Nemčija
b1067;Berlin;Bergamo;Nemčija
b1068;Berlin;Bergamo;Nemčija
b1069;Berlin;Bergamo;Nemčija
b1070;Berlin;Bergamo;Nemčija
b1071;Berlin;Bergamo;Nemčija
b1072;Berlin;Bergamo;Nemčija
b1073;Berlin;Bergamo;Nemčija
b1074;Berlin;Bergamo;Nemčija
b1075;Berlin;Bergamo;Nemčija
b1076;Berlin;Bergamo;Nemčija
b1077;Berlin;Bergamo;Nemčija
b1078;Berlin;Bergamo;Nemčija
b1079;Berlin;Bergamo;Nemčija
b1080;Berlin;Bergamo;Nemčija
b1081;Berlin;Bergamo;Nemčija
b1082;Berlin;Bergamo;Nemčija
b1083;Berlin;Bergamo;Nemčija
b1084;Berlin;Bergamo;Nemčija
b1085;Berlin;Bergamo;Nemčija
b1086;Berlin;Bergamo;Nemčija
b1087;Berlin;Bergamo;Nemčija
b1088;Berlin;Bergamo;Nemčija
b1089;Berlin;Bergamo;Nemčija
b1090;Berlin;Bergamo;Nemčija
b1091;Berlin;Bergamo;Nemčija
b1092;Berlin;Bergamo;Nemčija
b1093;Berlin;Bergamo;Nemčija
b1094;Berlin;Bergamo;Nemčija
b1095;Berlin;Bergamo;Nemčija
b1096;Berlin;Bergamo;Nemčija
b1097;Berlin;Bergamo;Nemčija
b1098;Berlin;Bergamo;Nemčija
b1099;Berlin;Bergamo;Nemčija
b1100;Berlin;Bergamo;Nemčija
b1101;Berlin;Bergamo;Nemčija
b1102;Berlin;Bergamo;Nemčija
b1103;Berlin;Bergamo;Nemčija
b1104;Berlin;Bergamo;Nemčija
b1105;Berlin;Bergamo;Nemčija
b1106;Berlin;Bergamo;Nemčija
b1107;Berlin;Bergamo;Nemčija
b1108;Berlin;Bergamo;Nemčija
b1109;Berlin;Bergamo;Nemčija
b1110;Berlin;Bergamo;Nemčija
b1111;Berlin;Bergamo;Nemčija
b1112;Berlin;Bergamo;Nemčija
b1113;Berlin;Bergamo;Nemčija
b1114;Berlin;Bergamo;Nemčija
b1115;Berlin;Bergamo;Nemčija
b1116;Berlin;Bergamo;Nemčija
b1117;Berlin;Bergamo;Nemčija
b1118;Berlin;Bergamo;Nemčija
b1119;Berlin;Bergamo;Nemčija
b1120;Berlin;Bergamo;Nemčija
b1121;Berlin;Bergamo;Nemčija
b1122;Berlin;Bergamo;Nemčija
b1123;Berlin;Bergamo;Nemčija
b1124;Berlin;Bergamo;Nemčija
b1125;Berlin;Bergamo;Nemčija
b1126;Berlin;Bergamo;Nemčija
b1127;Berlin;Bergamo;Nemčija
b1128;Berlin;Bergamo;Nemčija
b1129;Berlin;Bergamo;Nemčija
b1130;Berlin;Bergamo;Nemčija
b1131;Berlin;Bergamo;Nemčija
b1132;Berlin;Bergamo;Nemčija
b1133;Berlin;Bergamo;Nemčija
b1134;Berlin;Bergamo;Nemčija
b1135;Berlin;Bergamo;Nemčija
b1136;Berlin;Bergamo;Nemčija
b1137;Berlin;Bergamo;Nemčija
b1138;Berlin;Bergamo;Nemčija
b1139;Berlin;Bergamo;Nemčija
b1140;Berlin;Bergamo;Nemčija
b1141;Berlin;Bergamo;Nemčija
b1142;Berlin;Bergamo;Nemčija
b1143;Berlin;Bergamo;Nemčija
b1144;Berlin;Bergamo;Nemčija
b1145;Berlin;Bergamo;Nemčija
b1146;Berlin;Bergamo;Nemčija
b1147;Berlin;Bergamo;Nemčija
b1148;Berlin;Bergamo;Nemčija
b1149;Berlin;Bergamo;Nemčija
b1150;Berlin;Bergamo;Nemčija
b1151;Berlin;Bergamo;Nemčija
b1152;Berlin;Bergamo;Nemčija
b1153;Berlin;Bergamo;Nemčija
b1154;Berlin;Bergamo;Nemčija
b1155;Berlin;Bergamo;Nemčija
b1156;Berlin;Bergamo;Nemčija
b1157;Berlin;Bergamo;Nemčija
b1158;Berlin;Bergamo;Nemčija
b1159;Berlin;Bergamo;Nemčija
b1160;Berlin;Bergamo;Nemčija
b1161;Berlin;Bergamo;Nemčija
b1162;Berlin;Bergamo;Nemčija
b1163;Berlin;Bergamo;Nemčija
b1164;Berlin;Bergamo;Nemčija
b1165;Berlin;Bergamo;Nemčija
b1166;Berlin;Bergamo;Nemčija
b1167;Berlin;Bergamo;Nemčija
b1168;Berlin;Bergamo;Nemčija
b1169;Berlin;Bergamo;Nemčija
b1170;Berlin;Bergamo;Nemčija
b1171;Berlin;Bergamo;Nemčija
b1172;Berlin;Bergamo;Nemčija
b1173;Berlin;Bergamo;Nemčija
b1174;Berlin;Bergamo;Nemčija
b1175;Berlin;Bergamo;Nemčija
b1176;Berlin;Bergamo;Nemčija
b1177;Berlin;Bergamo;Nemčija
b1178;Berlin;Bergamo;Nemčija
b1179;Berlin;Bergamo;Nemčija
b1180;Berlin;Bergamo;Nemčija
b1181;Berlin;Bergamo;Nemčija
b1182;Berlin;Bergamo;Nemčija
b1183;Berlin;Bergamo;Nemčija
b1184;Berlin;Bergamo;Nemčija
b1185;Berlin;Bergamo;Nemčija
b1186;Berlin;Bergamo;Nemčija
b1187;Berlin;Bergamo;Nemčija
b1188;Berlin;Bergamo;Nemčija
b1189;Berlin;Bergamo;Nemčija
b1190;Berlin;Bergamo;Nemčija
b1191;Berlin;Bergamo;Nemčija
b1192;Berlin;Bergamo;Nemčija
b1193;Berlin;Bergamo;Nemčija
b1194;Berlin;Bergamo;Nemčija
b1195;Berlin;Bergamo;Nemčija
b1196;Berlin;Bergamo;Nemčija
b1197;Berlin;Bergamo;Nemčija
b1198;Berlin;Bergamo;Nemčija
b1199;Berlin;Bergamo;Nemčija
b1200;Berlin;Bergamo;Nemčija
b1201;Berlin;Bergamo;Nemčija
b1202;Berlin;Bergamo;Nemčija
b1203;Berlin;Bergamo;Nemčija
b1204;Billund;Bergamo;Danska
b1205;Billund;Bergamo;Danska
b1206;Billund;Bergamo;Danska
b1207;Billund;Bergamo;Danska
b1208;Billund;Bergamo;Danska
b1209;Birmingham;Bergamo;VB
b1210;Birmingham;Bergamo;VB
b1211;Birmingham;Bergamo;VB
b1212;Birmingham;Bergamo;VB
b1213;Birmingham;Bergamo;VB
b1214;Birmingham;Bergamo;VB
b1215;Birmingham;Bergamo;VB
b1216;Birmingham;Bergamo;VB
b1217;Birmingham;Bergamo;VB
b1218;Birmingham;Bergamo;VB
b1219;Birmingham;Bergamo;VB
b1220;Birmingham;Bergamo;VB
b1221;Birmingham;Bergamo;VB
b1222;Birmingham;Bergamo;VB
b1223;Birmingham;Bergamo;VB
b1224;Birmingham;Bergamo;VB
b1225;Birmingham;Bergamo;VB
b1226;Birmingham;Bergamo;VB
b1227;Birmingham;Bergamo;VB
b1228;Birmingham;Bergamo;VB
b1229;Birmingham;Bergamo;VB
b1230;Birmingham;Bergamo;VB
b1231;Birmingham;Bergamo;VB
b1232;Birmingham;Bergamo;VB
b1233;Birmingham;Bergamo;VB
b1234;Birmingham;Bergamo;VB
b1235;Birmingham;Bergamo;VB
b1236;Birmingham;Bergamo;VB
b1237;Birmingham;Bergamo;VB
b1238;Birmingham;Bergamo;VB
b1239;Birmingham;Bergamo;VB
b1240;Birmingham;Bergamo;VB
b1241;Birmingham;Bergamo;VB
b1242;Birmingham;Bergamo;VB
b1243;Birmingham;Bergamo;VB
b1244;Birmingham;Bergamo;VB
b1245;Birmingham;Bergamo;VB
b1246;Birmingham;Bergamo;VB
b1247;Birmingham;Bergamo;VB
b1248;Birmingham;Bergamo;VB
b1249;Birmingham;Bergamo;VB
b1250;Birmingham;Bergamo;VB
b1251;Birmingham;Bergamo;VB
b1252;Bratislava Wien;Bergamo;Slovaška
b1253;Bratislava Wien;Bergamo;Slovaška
b1254;Bratislava Wien;Bergamo;Slovaška
b1255;Bratislava Wien;Bergamo;Slovaška
b1256;Bratislava Wien;Bergamo;Slovaška
b1257;Bratislava Wien;Bergamo;Slovaška
b1258;Bratislava Wien;Bergamo;Slovaška
b1259;Bratislava Wien;Bergamo;Slovaška
b1260;Bratislava Wien;Bergamo;Slovaška
b1261;Bratislava Wien;Bergamo;Slovaška
b1262;Bratislava Wien;Bergamo;Slovaška
b1263;Bratislava Wien;Bergamo;Slovaška
b1264;Bratislava Wien;Bergamo;Slovaška
b1265;Bratislava Wien;Bergamo;Slovaška
b1266;Bratislava Wien;Bergamo;Slovaška
b1267;Bratislava Wien;Bergamo;Slovaška
b1268;Bratislava Wien;Bergamo;Slovaška
b1269;Bratislava Wien;Bergamo;Slovaška
b1270;Bratislava Wien;Bergamo;Slovaška
b1271;Bratislava Wien;Bergamo;Slovaška
b1272;Bratislava Wien;Bergamo;Slovaška
b1273;Bratislava Wien;Bergamo;Slovaška
b1274;Bratislava Wien;Bergamo;Slovaška
b1275;Bratislava Wien;Bergamo;Slovaška
b1276;Bratislava Wien;Bergamo;Slovaška
b1277;Bratislava Wien;Bergamo;Slovaška
b1278;Bratislava Wien;Bergamo;Slovaška
b1279;Bratislava Wien;Bergamo;Slovaška
b1280;Bratislava Wien;Bergamo;Slovaška
b1281;Bratislava Wien;Bergamo;Slovaška
b1282;Bratislava Wien;Bergamo;Slovaška
b1283;Bratislava Wien;Bergamo;Slovaška
b1284;Bratislava Wien;Bergamo;Slovaška
b1285;Bratislava Wien;Bergamo;Slovaška
b1286;Bratislava Wien;Bergamo;Slovaška
b1287;Bratislava Wien;Bergamo;Slovaška
b1288;Bratislava Wien;Bergamo;Slovaška
b1289;Bratislava Wien;Bergamo;Slovaška
b1290;Bratislava Wien;Bergamo;Slovaška
b1291;Bratislava Wien;Bergamo;Slovaška
b1292;Bratislava Wien;Bergamo;Slovaška
b1293;Bratislava Wien;Bergamo;Slovaška
b1294;Bratislava Wien;Bergamo;Slovaška
b1295;Bratislava Wien;Bergamo;Slovaška
b1296;Bratislava Wien;Bergamo;Slovaška
b1297;Bratislava Wien;Bergamo;Slovaška
b1298;Bratislava Wien;Bergamo;Slovaška
b1299;Bratislava Wien;Bergamo;Slovaška
b1300;Bratislava Wien;Bergamo;Slovaška
b1301;Bratislava Wien;Bergamo;Slovaška
b1302;Bratislava Wien;Bergamo;Slovaška
b1303;Bratislava Wien;Bergamo;Slovaška
b1304;Bratislava Wien;Bergamo;Slovaška
b1305;Bratislava Wien;Bergamo;Slovaška
b1306;Bratislava Wien;Bergamo;Slovaška
b1307;Bratislava Wien;Bergamo;Slovaška
b1308;Bratislava Wien;Bergamo;Slovaška
b1309;Bratislava Wien;Bergamo;Slovaška
b1310;Bratislava Wien;Bergamo;Slovaška
b1311;Bratislava Wien;Bergamo;Slovaška
b1312;Bratislava Wien;Bergamo;Slovaška
b1313;Bratislava Wien;Bergamo;Slovaška
b1314;Bratislava Wien;Bergamo;Slovaška
b1315;Bratislava Wien;Bergamo;Slovaška
b1316;Bratislava Wien;Bergamo;Slovaška
b1317;Bratislava Wien;Bergamo;Slovaška
b1318;Bratislava Wien;Bergamo;Slovaška
b1319;Bratislava Wien;Bergamo;Slovaška
b1320;Bratislava Wien;Bergamo;Slovaška
b1321;Bratislava Wien;Bergamo;Slovaška
b1322;Bratislava Wien;Bergamo;Slovaška
b1323;Bratislava Wien;Bergamo;Slovaška
b1324;Bratislava Wien;Bergamo;Slovaška
b1325;Bratislava Wien;Bergamo;Slovaška
b1326;Bratislava Wien;Bergamo;Slovaška
b1327;Bratislava Wien;Bergamo;Slovaška
b1328;Bratislava Wien;Bergamo;Slovaška
b1329;Bratislava Wien;Bergamo;Slovaška
b1330;Bratislava Wien;Bergamo;Slovaška
b1331;Bratislava Wien;Bergamo;Slovaška
b1332;Bratislava Wien;Bergamo;Slovaška
b1333;Bratislava Wien;Bergamo;Slovaška
b1334;Bratislava Wien;Bergamo;Slovaška
b1335;Bratislava Wien;Bergamo;Slovaška
b1336;Bratislava Wien;Bergamo;Slovaška
b1337;Bratislava Wien;Bergamo;Slovaška
b1338;Bratislava Wien;Bergamo;Slovaška
b1339;Bratislava Wien;Bergamo;Slovaška
b1340;Bratislava Wien;Bergamo;Slovaška
b1341;Bratislava Wien;Bergamo;Slovaška
b1342;Bratislava Wien;Bergamo;Slovaška
b1343;Bratislava Wien;Bergamo;Slovaška
b1344;Bratislava Wien;Bergamo;Slovaška
b1345;Bratislava Wien;Bergamo;Slovaška
b1346;Bratislava Wien;Bergamo;Slovaška
b1347;Bratislava Wien;Bergamo;Slovaška
b1348;Bratislava Wien;Bergamo;Slovaška
b1349;Bratislava Wien;Bergamo;Slovaška
b1350;Bratislava Wien;Bergamo;Slovaška
b1351;Bratislava Wien;Bergamo;Slovaška
b1352;Bratislava Wien;Bergamo;Slovaška
b1353;Bratislava Wien;Bergamo;Slovaška
b1354;Bratislava Wien;Bergamo;Slovaška
b1355;Bratislava Wien;Bergamo;Slovaška
b1356;Bratislava Wien;Bergamo;Slovaška
b1357;Bratislava Wien;Bergamo;Slovaška
b1358;Bratislava Wien;Bergamo;Slovaška
b1359;Bratislava Wien;Bergamo;Slovaška
b1360;Brindisi;Bergamo;Italija
b1361;Brindisi;Bergamo;Italija
b1362;Brindisi;Bergamo;Italija
b1363;Brindisi;Bergamo;Italija
b1364;Brindisi;Bergamo;Italija
b1365;Brindisi;Bergamo;Italija
b1366;Brindisi;Bergamo;Italija
b1367;Brindisi;Bergamo;Italija
b1368;Brindisi;Bergamo;Italija
b1369;Brindisi;Bergamo;Italija
b1370;Brindisi;Bergamo;Italija
b1371;Brindisi;Bergamo;Italija
b1372;Brindisi;Bergamo;Italija
b1373;Brindisi;Bergamo;Italija
b1374;Brindisi;Bergamo;Italija
b1375;Brindisi;Bergamo;Italija
b1376;Brindisi;Bergamo;Italija
b1377;Brindisi;Bergamo;Italija
b1378;Brindisi;Bergamo;Italija
b1379;Brindisi;Bergamo;Italija
b1380;Brindisi;Bergamo;Italija
b1381;Brindisi;Bergamo;Italija
b1382;Brindisi;Bergamo;Italija
b1383;Brindisi;Bergamo;Italija
b1384;Brindisi;Bergamo;Italija
b1385;Brindisi;Bergamo;Italija
b1386;Brindisi;Bergamo;Italija
b1387;Brindisi;Bergamo;Italija
b1388;Brindisi;Bergamo;Italija
