id,destinacija,datum,dan,cas 
v3681,Frankfurt,27/12/2022,TOR,1:30
v3682,Frankfurt,29/12/2022,CET,1:30
v3683,Frankfurt,30/12/2022,PET,1:30
v3684,Frankfurt,31/12/2022,SOB,1:30
v3685,Frankfurt,2/1/2023,PON,1:30
v3686,Frankfurt,3/1/2023,TOR,1:30
v3687,Frankfurt,5/1/2023,CET,1:30
v3688,Frankfurt,6/1/2023,PET,1:30
v3689,Frankfurt,7/1/2023,SOB,1:30
v3690,Frankfurt,9/1/2023,PON,1:30
v3691,Frankfurt,10/1/2023,TOR,1:30
v3692,Frankfurt,12/1/2023,CET,1:30
v3693,Frankfurt,13/1/2023,PET,1:30
v3694,Frankfurt,14/1/2023,SOB,1:30
v3695,Frankfurt,16/1/2023,PON,1:30
v3696,Frankfurt,17/1/2023,TOR,1:30
v3697,Frankfurt,19/1/2023,CET,1:30
v3698,Frankfurt,20/1/2023,PET,1:30
v3699,Frankfurt,21/1/2023,SOB,1:30
v3700,Frankfurt,23/1/2023,PON,1:30
v3701,Frankfurt,24/1/2023,TOR,1:30
v3702,Frankfurt,26/1/2023,CET,1:30
v3703,Frankfurt,27/1/2023,PET,1:30
v3704,Frankfurt,28/1/2023,SOB,1:30
v3705,Frankfurt,30/1/2023,PON,1:30
v3706,Frankfurt,31/1/2023,TOR,1:30
v3707,Frankfurt,2/2/2023,CET,1:30
v3708,Frankfurt,3/2/2023,PET,1:30
v3709,Frankfurt,4/2/2023,SOB,1:30
v3710,Frankfurt,6/2/2023,PON,1:30
v3711,Frankfurt,7/2/2023,TOR,1:30
v3712,Frankfurt,9/2/2023,CET,1:30
v3713,Frankfurt,10/2/2023,PET,1:30
v3714,Frankfurt,11/2/2023,SOB,1:30
v3715,Frankfurt,13/2/2023,PON,1:30
v3716,Frankfurt,14/2/2023,TOR,1:30
v3717,Frankfurt,16/2/2023,CET,1:30
v3718,Frankfurt,17/2/2023,PET,1:30
v3719,Frankfurt,18/2/2023,SOB,1:30
v3720,Frankfurt,20/2/2023,PON,1:30
v3721,Frankfurt,21/2/2023,TOR,1:30
v3722,Frankfurt,23/2/2023,CET,1:30
v3723,Frankfurt,24/2/2023,PET,1:30
v3724,Frankfurt,25/2/2023,SOB,1:30
v3725,Frankfurt,27/2/2023,PON,1:30
v3726,Frankfurt,28/2/2023,TOR,1:30
v3727,Frankfurt,2/3/2023,CET,1:30
v3728,Frankfurt,3/3/2023,PET,1:30
v3729,Frankfurt,4/3/2023,SOB,1:30
v3730,Frankfurt,6/3/2023,PON,1:30
v3731,Frankfurt,7/3/2023,TOR,1:30
v3732,Frankfurt,9/3/2023,CET,1:30
v3733,Frankfurt,10/3/2023,PET,1:30
v3734,Frankfurt,11/3/2023,SOB,1:30
v3735,Frankfurt,13/3/2023,PON,1:30
v3736,Frankfurt,14/3/2023,TOR,1:30
v3737,Frankfurt,16/3/2023,CET,1:30
v3738,Frankfurt,17/3/2023,PET,1:30
v3739,Frankfurt,18/3/2023,SOB,1:30
v3740,Frankfurt,20/3/2023,PON,1:30
v3741,Frankfurt,21/3/2023,TOR,1:30
v3742,Frankfurt,23/3/2023,CET,1:30
v3743,Frankfurt,24/3/2023,PET,1:30
v3744,Frankfurt,25/3/2023,SOB,1:30
v3745,Frankfurt,15/11/2022,TOR,1:30
v3746,Frankfurt,17/11/2022,CET,1:30
v3747,Frankfurt,18/11/2022,PET,1:30
v3748,Frankfurt,19/11/2022,SOB,1:30
v3749,Frankfurt,20/11/2022,NED,1:30
v3750,Frankfurt,21/11/2022,PON,1:30
v3751,Frankfurt,22/11/2022,TOR,1:30
v3752,Frankfurt,24/11/2022,CET,1:30
v3753,Frankfurt,25/11/2022,PET,1:30
v3754,Frankfurt,26/11/2022,SOB,1:30
v3755,Frankfurt,27/11/2022,NED,1:30
v3756,Frankfurt,28/11/2022,PON,1:30
v3757,Frankfurt,29/11/2022,TOR,1:30
v3758,Frankfurt,1/12/2022,CET,1:30
v3759,Frankfurt,2/12/2022,PET,1:30
v3760,Frankfurt,3/12/2022,SOB,1:30
v3761,Frankfurt,4/12/2022,NED,1:30
v3762,Frankfurt,5/12/2022,PON,1:30
v3763,Frankfurt,6/12/2022,TOR,1:30
v3764,Frankfurt,8/12/2022,CET,1:30
v3765,Frankfurt,9/12/2022,PET,1:30
v3766,Frankfurt,10/12/2022,SOB,1:30
v3767,Frankfurt,11/12/2022,NED,1:30
v3768,Frankfurt,12/12/2022,PON,1:30
v3769,Frankfurt,13/12/2022,TOR,1:30
v3770,Frankfurt,15/12/2022,CET,1:30
v3771,Frankfurt,16/12/2022,PET,1:30
v3772,Frankfurt,17/12/2022,SOB,1:30
v3773,Frankfurt,18/12/2022,NED,1:30
v3774,Frankfurt,19/12/2022,PON,1:30
v3775,Frankfurt,20/12/2022,TOR,1:30
v3776,Frankfurt,22/12/2022,CET,1:30
v3777,Frankfurt,23/12/2022,PET,1:30
v3778,Frankfurt,24/12/2022,SOB,1:30
v3779,Frankfurt,25/12/2022,NED,1:30
v3780,Frankfurt,26/12/2022,PON,1:30
v3781,Frankfurt,27/12/2022,TOR,1:30
v3782,Frankfurt,29/12/2022,CET,1:30
v3783,Frankfurt,30/12/2022,PET,1:30
v3784,Frankfurt,31/12/2022,SOB,1:30
v3785,Frankfurt,1/1/2023,NED,1:30
v3786,Frankfurt,2/1/2023,PON,1:30
v3787,Frankfurt,3/1/2023,TOR,1:30
v3788,Frankfurt,5/1/2023,CET,1:30
v3789,Frankfurt,6/1/2023,PET,1:30
v3790,Frankfurt,7/1/2023,SOB,1:30
v3791,Frankfurt,8/1/2023,NED,1:30
v3792,Frankfurt,9/1/2023,PON,1:30
v3793,Frankfurt,10/1/2023,TOR,1:30
v3794,Frankfurt,12/1/2023,CET,1:30
v3795,Frankfurt,13/1/2023,PET,1:30
v3796,Frankfurt,14/1/2023,SOB,1:30
v3797,Frankfurt,15/1/2023,NED,1:30
v3798,Frankfurt,16/1/2023,PON,1:30
v3799,Frankfurt,17/1/2023,TOR,1:30
v3800,Frankfurt,19/1/2023,CET,1:30
v3801,Frankfurt,20/1/2023,PET,1:30
v3802,Frankfurt,21/1/2023,SOB,1:30
v3803,Frankfurt,22/1/2023,NED,1:30
v3804,Frankfurt,23/1/2023,PON,1:30
v3805,Frankfurt,24/1/2023,TOR,1:30
v3806,Frankfurt,26/1/2023,CET,1:30
v3807,Frankfurt,27/1/2023,PET,1:30
v3808,Frankfurt,28/1/2023,SOB,1:30
v3809,Frankfurt,29/1/2023,NED,1:30
v3810,Frankfurt,30/1/2023,PON,1:30
v3811,Frankfurt,31/1/2023,TOR,1:30
v3812,Frankfurt,2/2/2023,CET,1:30
v3813,Frankfurt,3/2/2023,PET,1:30
v3814,Frankfurt,4/2/2023,SOB,1:30
v3815,Frankfurt,5/2/2023,NED,1:30
v3816,Frankfurt,6/2/2023,PON,1:30
v3817,Frankfurt,7/2/2023,TOR,1:30
v3818,Frankfurt,9/2/2023,CET,1:30
v3819,Frankfurt,10/2/2023,PET,1:30
v3820,Frankfurt,11/2/2023,SOB,1:30
v3821,Frankfurt,12/2/2023,NED,1:30
v3822,Frankfurt,13/2/2023,PON,1:30
v3823,Frankfurt,14/2/2023,TOR,1:30
v3824,Frankfurt,16/2/2023,CET,1:30
v3825,Frankfurt,17/2/2023,PET,1:30
v3826,Frankfurt,18/2/2023,SOB,1:30
v3827,Frankfurt,19/2/2023,NED,1:30
v3828,Frankfurt,20/2/2023,PON,1:30
v3829,Frankfurt,21/2/2023,TOR,1:30
v3830,Frankfurt,23/2/2023,CET,1:30
v3831,Frankfurt,24/2/2023,PET,1:30
v3832,Frankfurt,25/2/2023,SOB,1:30
v3833,Frankfurt,26/2/2023,NED,1:30
v3834,Frankfurt,27/2/2023,PON,1:30
v3835,Frankfurt,28/2/2023,TOR,1:30
v3836,Frankfurt,2/3/2023,CET,1:30
v3837,Frankfurt,3/3/2023,PET,1:30
v3838,Frankfurt,4/3/2023,SOB,1:30
v3839,Frankfurt,5/3/2023,NED,1:30
v3840,Frankfurt,6/3/2023,PON,1:30
v3841,Frankfurt,7/3/2023,TOR,1:30
v3842,Frankfurt,9/3/2023,CET,1:30
v3843,Frankfurt,10/3/2023,PET,1:30
v3844,Frankfurt,11/3/2023,SOB,1:30
v3845,Frankfurt,12/3/2023,NED,1:30
v3846,Frankfurt,13/3/2023,PON,1:30
v3847,Frankfurt,14/3/2023,TOR,1:30
v3848,Frankfurt,16/3/2023,CET,1:30
v3849,Frankfurt,17/3/2023,PET,1:30
v3850,Frankfurt,18/3/2023,SOB,1:30
v3851,Frankfurt,19/3/2023,NED,1:30
v3852,Frankfurt,20/3/2023,PON,1:30
v3853,Frankfurt,21/3/2023,TOR,1:30
v3854,Frankfurt,23/3/2023,CET,1:30
v3855,Frankfurt,24/3/2023,PET,1:30
v3856,Frankfurt,25/3/2023,SOB,1:30
v3857,Frankfurt,15/11/2022,TOR,1:30
v3858,Frankfurt,22/11/2022,TOR,1:30
v3859,Frankfurt,29/11/2022,TOR,1:30
v3860,Frankfurt,6/12/2022,TOR,1:30
v3861,Frankfurt,13/12/2022,TOR,1:30
v3862,Frankfurt,20/12/2022,TOR,1:30
v3863,Frankfurt,27/12/2022,TOR,1:30
v3864,Frankfurt,3/1/2023,TOR,1:30
v3865,Frankfurt,16/11/2022,SRE,1:30
v3866,Frankfurt,23/11/2022,SRE,1:30
v3867,Frankfurt,30/11/2022,SRE,1:30
v3868,Frankfurt,7/12/2022,SRE,1:30
v3869,Frankfurt,14/12/2022,SRE,1:30
v3870,Frankfurt,21/12/2022,SRE,1:30
v3871,Frankfurt,28/12/2022,SRE,1:30
v3872,Frankfurt,4/1/2023,SRE,1:30
v3873,Frankfurt,11/1/2023,SRE,1:30
v3874,Frankfurt,18/1/2023,SRE,1:30
v3875,Frankfurt,25/1/2023,SRE,1:30
v3876,Frankfurt,1/2/2023,SRE,1:30
v3877,Frankfurt,8/2/2023,SRE,1:30
v3878,Frankfurt,15/2/2023,SRE,1:30
v3879,Frankfurt,22/2/2023,SRE,1:30
v3880,Frankfurt,1/3/2023,SRE,1:30
v3881,Frankfurt,8/3/2023,SRE,1:30
v3882,Frankfurt,15/3/2023,SRE,1:30
v3883,Frankfurt,22/3/2023,SRE,1:30
v3884,Frankfurt,16/11/2022,SRE,1:30
v3885,Frankfurt,23/11/2022,SRE,1:30
v3886,Frankfurt,30/11/2022,SRE,1:30
v3887,Frankfurt,7/12/2022,SRE,1:30
v3888,Frankfurt,14/12/2022,SRE,1:30
v3889,Frankfurt,21/12/2022,SRE,1:30
v3890,Frankfurt,28/12/2022,SRE,1:30
v3891,Frankfurt,4/1/2023,SRE,1:30
v3892,Frankfurt,11/1/2023,SRE,1:30
v3893,Frankfurt,18/1/2023,SRE,1:30
v3894,Frankfurt,25/1/2023,SRE,1:30
v3895,Frankfurt,1/2/2023,SRE,1:30
v3896,Frankfurt,8/2/2023,SRE,1:30
v3897,Frankfurt,15/2/2023,SRE,1:30
v3898,Frankfurt,22/2/2023,SRE,1:30
v3899,Frankfurt,1/3/2023,SRE,1:30
v3900,Frankfurt,8/3/2023,SRE,1:30
v3901,Frankfurt,15/3/2023,SRE,1:30
v3902,Frankfurt,22/3/2023,SRE,1:30
v3903,Frankfurt,17/11/2022,CET,1:30
v3904,Frankfurt,24/11/2022,CET,1:30
v3905,Frankfurt,1/12/2022,CET,1:30
v3906,Frankfurt,8/12/2022,CET,1:30
v3907,Frankfurt,15/12/2022,CET,1:30
v3908,Frankfurt,22/12/2022,CET,1:30
v3909,Frankfurt,29/12/2022,CET,1:30
v3910,Frankfurt,5/1/2023,CET,1:30
v3911,Frankfurt,19/11/2022,SOB,1:30
v3912,Frankfurt,26/11/2022,SOB,1:30
v3913,Frankfurt,3/12/2022,SOB,1:30
v3914,Frankfurt,10/12/2022,SOB,1:30
v3915,Frankfurt,17/12/2022,SOB,1:30
v3916,Frankfurt,24/12/2022,SOB,1:30
v3917,Frankfurt,1/1/2023,NED,1:30
v3918,Frankfurt,8/1/2023,NED,1:30
v3919,Frankfurt,15/1/2023,NED,1:30
v3920,Frankfurt,22/1/2023,NED,1:30
v3921,Frankfurt,29/1/2023,NED,1:30
v3922,Frankfurt,5/2/2023,NED,1:30
v3923,Frankfurt,12/2/2023,NED,1:30
v3924,Frankfurt,19/2/2023,NED,1:30
v3925,Frankfurt,26/2/2023,NED,1:30
v3926,Frankfurt,5/3/2023,NED,1:30
v3927,Frankfurt,12/3/2023,NED,1:30
v3928,Frankfurt,19/3/2023,NED,1:30
v3929,Frankfurt,1/1/2023,NED,1:30
v3930,Frankfurt,8/1/2023,NED,1:30
v3931,Frankfurt,15/1/2023,NED,1:30
v3932,Frankfurt,22/1/2023,NED,1:30
v3933,Frankfurt,29/1/2023,NED,1:30
v3934,Frankfurt,5/2/2023,NED,1:30
v3935,Frankfurt,12/2/2023,NED,1:30
v3936,Frankfurt,19/2/2023,NED,1:30
v3937,Frankfurt,26/2/2023,NED,1:30
v3938,Frankfurt,5/3/2023,NED,1:30
v3939,Frankfurt,12/3/2023,NED,1:30
v3940,Frankfurt,19/3/2023,NED,1:30
v3941,Frankfurt,1/1/2023,NED,1:30
v3942,Frankfurt,7/1/2023,SOB,1:30
v3943,Frankfurt,14/1/2023,SOB,1:30
v3944,Frankfurt,21/1/2023,SOB,1:30
v3945,Frankfurt,28/1/2023,SOB,1:30
v3946,Frankfurt,4/2/2023,SOB,1:30
v3947,Frankfurt,11/2/2023,SOB,1:30
v3948,Frankfurt,18/2/2023,SOB,1:30
v3949,Frankfurt,25/2/2023,SOB,1:30
v3950,Frankfurt,4/3/2023,SOB,1:30
v3951,Frankfurt,11/3/2023,SOB,1:30
v3952,Frankfurt,18/3/2023,SOB,1:30
v3953,Frankfurt,25/3/2023,SOB,1:30
v3954,Frankfurt,8/1/2023,NED,1:30
v3955,Frankfurt,15/1/2023,NED,1:30
v3956,Frankfurt,22/1/2023,NED,1:30
v3957,Frankfurt,29/1/2023,NED,1:30
v3958,Frankfurt,5/2/2023,NED,1:30
v3959,Frankfurt,12/2/2023,NED,1:30
v3960,Frankfurt,19/2/2023,NED,1:30
v3961,Frankfurt,26/2/2023,NED,1:30
v3962,Frankfurt,5/3/2023,NED,1:30
v3963,Frankfurt,12/3/2023,NED,1:30
v3964,Frankfurt,19/3/2023,NED,1:30
v3965,Frankfurt,5/2/2023,NED,1:30
v3966,Frankfurt,9/2/2023,CET,1:30
v3967,Frankfurt,12/2/2023,NED,1:30
v3968,Frankfurt,16/2/2023,CET,1:30
v3969,Frankfurt,19/2/2023,NED,1:30
v3970,Frankfurt,23/2/2023,CET,1:30
v3971,Frankfurt,26/2/2023,NED,1:30
v3972,Frankfurt,2/3/2023,CET,1:30
v3973,Frankfurt,5/3/2023,NED,1:30
v3974,Frankfurt,9/3/2023,CET,1:30
v3975,Frankfurt,12/3/2023,NED,1:30
v3976,Frankfurt,16/3/2023,CET,1:30
v3977,Frankfurt,19/3/2023,NED,1:30
v3978,Frankfurt,23/3/2023,CET,1:30
v3979,Frankfurt,6/2/2023,PON,1:30
v3980,Frankfurt,10/2/2023,PET,1:30
v3981,Frankfurt,13/2/2023,PON,1:30
v3982,Frankfurt,17/2/2023,PET,1:30
v3983,Frankfurt,20/2/2023,PON,1:30
v3984,Frankfurt,24/2/2023,PET,1:30
v3985,Frankfurt,27/2/2023,PON,1:30
v3986,Frankfurt,3/3/2023,PET,1:30
v3987,Frankfurt,6/3/2023,PON,1:30
v3988,Frankfurt,10/3/2023,PET,1:30
v3989,Frankfurt,13/3/2023,PON,1:30
v3990,Frankfurt,17/3/2023,PET,1:30
v3991,Frankfurt,20/3/2023,PON,1:30
v3992,Frankfurt,24/3/2023,PET,1:30
v3993,Frankfurt,7/2/2023,TOR,1:30
v3994,Frankfurt,14/2/2023,TOR,1:30
v3995,Frankfurt,21/2/2023,TOR,1:30
v3996,Frankfurt,28/2/2023,TOR,1:30
v3997,Frankfurt,7/3/2023,TOR,1:30
v3998,Frankfurt,14/3/2023,TOR,1:30
v3999,Frankfurt,21/3/2023,TOR,1:30
v4000,Frankfurt,8/2/2023,SRE,1:30
v4001,Frankfurt,15/2/2023,SRE,1:30
v4002,Frankfurt,22/2/2023,SRE,1:30
v4003,Frankfurt,1/3/2023,SRE,1:30
v4004,Frankfurt,8/3/2023,SRE,1:30
v4005,Frankfurt,15/3/2023,SRE,1:30
v4006,Frankfurt,22/3/2023,SRE,1:30
v4007,Fuerteventura,28/12/2022,SRE,3:0
v4008,Fuerteventura,4/1/2023,SRE,3:0
v4009,Fuerteventura,11/1/2023,SRE,3:0
v4010,Fuerteventura,18/1/2023,SRE,3:0
v4011,Fuerteventura,25/1/2023,SRE,3:0
v4012,Fuerteventura,1/2/2023,SRE,3:0
v4013,Fuerteventura,8/2/2023,SRE,3:0
v4014,Fuerteventura,15/2/2023,SRE,3:0
v4015,Fuerteventura,22/2/2023,SRE,3:0
v4016,Fuerteventura,1/3/2023,SRE,3:0
v4017,Fuerteventura,8/3/2023,SRE,3:0
v4018,Fuerteventura,15/3/2023,SRE,3:0
v4019,Fuerteventura,22/3/2023,SRE,3:0
v4020,Gdansk,4/11/2022,PET,2:30
v4021,Gdansk,11/11/2022,PET,2:30
v4022,Gdansk,18/11/2022,PET,2:30
v4023,Gdansk,25/11/2022,PET,2:30
v4024,Gdansk,2/12/2022,PET,2:30
v4025,Gdansk,9/12/2022,PET,2:30
v4026,Gdansk,16/12/2022,PET,2:30
v4027,Gdansk,23/12/2022,PET,2:30
v4028,Gdansk,30/12/2022,PET,2:30
v4029,Gdansk,6/1/2023,PET,2:30
v4030,Gdansk,13/1/2023,PET,2:30
v4031,Gdansk,20/1/2023,PET,2:30
v4032,Gdansk,27/1/2023,PET,2:30
v4033,Gdansk,3/2/2023,PET,2:30
v4034,Gdansk,10/2/2023,PET,2:30
v4035,Gdansk,17/2/2023,PET,2:30
v4036,Gdansk,24/2/2023,PET,2:30
v4037,Gdansk,3/3/2023,PET,2:30
v4038,Gdansk,10/3/2023,PET,2:30
v4039,Gdansk,17/3/2023,PET,2:30
v4040,Gdansk,24/3/2023,PET,2:30
v4041,Gdansk,7/11/2022,PON,2:30
v4042,Gdansk,14/11/2022,PON,2:30
v4043,Gdansk,21/11/2022,PON,2:30
v4044,Gdansk,28/11/2022,PON,2:30
v4045,Gdansk,5/12/2022,PON,2:30
v4046,Gdansk,12/12/2022,PON,2:30
v4047,Gdansk,19/12/2022,PON,2:30
v4048,Gdansk,26/12/2022,PON,2:30
v4049,Gdansk,2/1/2023,PON,2:30
v4050,Gdansk,9/1/2023,PON,2:30
v4051,Gdansk,16/1/2023,PON,2:30
v4052,Gdansk,23/1/2023,PON,2:30
v4053,Gdansk,30/1/2023,PON,2:30
v4054,Gdansk,6/2/2023,PON,2:30
v4055,Gdansk,13/2/2023,PON,2:30
v4056,Gdansk,20/2/2023,PON,2:30
v4057,Gdansk,27/2/2023,PON,2:30
v4058,Gdansk,6/3/2023,PON,2:30
v4059,Gdansk,13/3/2023,PON,2:30
v4060,Gdansk,20/3/2023,PON,2:30
v4061,Geneva,2/11/2022,SRE,1:20
v4062,Geneva,9/11/2022,SRE,1:20
v4063,Geneva,6/11/2022,NED,1:20
v4064,Geneva,13/11/2022,NED,1:20
v4065,Geneva,20/11/2022,NED,1:20
v4066,Geneva,27/11/2022,NED,1:20
v4067,Geneva,4/12/2022,NED,1:20
v4068,Geneva,11/12/2022,NED,1:20
v4069,Geneva,18/12/2022,NED,1:20
v4070,Geneva,25/12/2022,NED,1:20
v4071,Geneva,16/11/2022,SRE,1:20
v4072,Geneva,23/11/2022,SRE,1:20
v4073,Geneva,30/11/2022,SRE,1:20
v4074,Geneva,7/12/2022,SRE,1:20
v4075,Geneva,14/12/2022,SRE,1:20
v4076,Geneva,21/12/2022,SRE,1:20
v4077,Geneva,28/12/2022,SRE,1:20
v4078,Geneva,4/1/2023,SRE,1:20
v4079,Geneva,11/1/2023,SRE,1:20
v4080,Geneva,18/1/2023,SRE,1:20
v4081,Geneva,25/1/2023,SRE,1:20
v4082,Geneva,1/2/2023,SRE,1:20
v4083,Geneva,8/2/2023,SRE,1:20
v4084,Geneva,15/2/2023,SRE,1:20
v4085,Geneva,22/2/2023,SRE,1:20
v4086,Geneva,1/3/2023,SRE,1:20
v4087,Geneva,8/3/2023,SRE,1:20
v4088,Geneva,15/3/2023,SRE,1:20
v4089,Geneva,22/3/2023,SRE,1:20
v4090,Geneva,1/1/2023,NED,1:20
v4091,Geneva,8/1/2023,NED,1:20
v4092,Geneva,15/1/2023,NED,1:20
v4093,Geneva,22/1/2023,NED,1:20
v4094,Geneva,29/1/2023,NED,1:20
v4095,Geneva,5/2/2023,NED,1:20
v4096,Geneva,12/2/2023,NED,1:20
v4097,Geneva,19/2/2023,NED,1:20
v4098,Geneva,26/2/2023,NED,1:20
v4099,Geneva,5/3/2023,NED,1:20
v4100,Geneva,12/3/2023,NED,1:20
v4101,Geneva,19/3/2023,NED,1:20
v4102,Gran Canaria,5/11/2022,SOB,3:30
v4103,Gran Canaria,12/11/2022,SOB,3:30
v4104,Gran Canaria,19/11/2022,SOB,3:30
v4105,Gran Canaria,26/11/2022,SOB,3:30
v4106,Gran Canaria,3/12/2022,SOB,3:30
v4107,Gran Canaria,10/12/2022,SOB,3:30
v4108,Gran Canaria,17/12/2022,SOB,3:30
v4109,Gran Canaria,24/12/2022,SOB,3:30
v4110,Gran Canaria,31/12/2022,SOB,3:30
v4111,Gran Canaria,7/1/2023,SOB,3:30
v4112,Gran Canaria,14/1/2023,SOB,3:30
v4113,Gran Canaria,21/1/2023,SOB,3:30
v4114,Gran Canaria,28/1/2023,SOB,3:30
v4115,Gran Canaria,4/2/2023,SOB,3:30
v4116,Gran Canaria,11/2/2023,SOB,3:30
v4117,Gran Canaria,18/2/2023,SOB,3:30
v4118,Gran Canaria,25/2/2023,SOB,3:30
v4119,Gran Canaria,4/3/2023,SOB,3:30
v4120,Gran Canaria,11/3/2023,SOB,3:30
v4121,Gran Canaria,18/3/2023,SOB,3:30
v4122,Gran Canaria,25/3/2023,SOB,3:30
v4123,Hannover,15/12/2022,CET,1:30
v4124,Hannover,19/12/2022,PON,1:30
v4125,Hannover,22/12/2022,CET,1:30
v4126,Hannover,29/12/2022,CET,1:30
v4127,Hannover,5/1/2023,CET,1:30
v4128,Hannover,26/12/2022,PON,1:30
v4129,Hannover,2/1/2023,PON,1:30
v4130,Hannover,9/1/2023,PON,1:30
v4131,Helsinki,7/11/2022,PON,4:0
v4132,Helsinki,14/11/2022,PON,4:0
v4133,Helsinki,21/11/2022,PON,4:0
v4134,Helsinki,28/11/2022,PON,4:0
v4135,Helsinki,5/12/2022,PON,4:0
v4136,Helsinki,12/12/2022,PON,4:0
v4137,Helsinki,19/12/2022,PON,4:0
v4138,Helsinki,26/12/2022,PON,4:0
v4139,Helsinki,2/1/2023,PON,4:0
v4140,Helsinki,9/1/2023,PON,4:0
v4141,Helsinki,16/1/2023,PON,4:0
v4142,Helsinki,23/1/2023,PON,4:0
v4143,Helsinki,30/1/2023,PON,4:0
v4144,Helsinki,6/2/2023,PON,4:0
v4145,Helsinki,13/2/2023,PON,4:0
v4146,Helsinki,20/2/2023,PON,4:0
v4147,Helsinki,27/2/2023,PON,4:0
v4148,Helsinki,6/3/2023,PON,4:0
v4149,Helsinki,13/3/2023,PON,4:0
v4150,Helsinki,20/3/2023,PON,4:0
v4151,Helsinki,4/11/2022,PET,4:0
v4152,Helsinki,11/11/2022,PET,4:0
v4153,Helsinki,18/11/2022,PET,4:0
v4154,Helsinki,25/11/2022,PET,4:0
v4155,Helsinki,2/12/2022,PET,4:0
v4156,Helsinki,9/12/2022,PET,4:0
v4157,Helsinki,16/12/2022,PET,4:0
v4158,Helsinki,23/12/2022,PET,4:0
v4159,Helsinki,30/12/2022,PET,4:0
v4160,Helsinki,6/1/2023,PET,4:0
v4161,Helsinki,13/1/2023,PET,4:0
v4162,Helsinki,20/1/2023,PET,4:0
v4163,Helsinki,27/1/2023,PET,4:0
v4164,Helsinki,3/2/2023,PET,4:0
v4165,Helsinki,10/2/2023,PET,4:0
v4166,Helsinki,17/2/2023,PET,4:0
v4167,Helsinki,24/2/2023,PET,4:0
v4168,Helsinki,3/3/2023,PET,4:0
v4169,Helsinki,10/3/2023,PET,4:0
v4170,Helsinki,17/3/2023,PET,4:0
v4171,Helsinki,24/3/2023,PET,4:0
v4172,Istanbul Airport,1/11/2022,TOR,4:20
v4173,Istanbul Airport,2/11/2022,SRE,4:20
v4174,Istanbul Airport,3/11/2022,CET,4:20
v4175,Istanbul Airport,4/11/2022,PET,4:20
v4176,Istanbul Airport,5/11/2022,SOB,4:20
v4177,Istanbul Airport,6/11/2022,NED,4:20
v4178,Istanbul Airport,7/11/2022,PON,4:20
v4179,Istanbul Airport,2/11/2022,SRE,4:30
v4180,Istanbul Airport,4/11/2022,PET,4:30
v4181,Istanbul Airport,5/11/2022,SOB,4:30
v4182,Istanbul Airport,7/11/2022,PON,4:30
v4183,Istanbul Airport,8/11/2022,TOR,4:30
v4184,Istanbul Airport,9/11/2022,SRE,4:30
v4185,Istanbul Airport,11/11/2022,PET,4:30
v4186,Istanbul Airport,12/11/2022,SOB,4:30
v4187,Istanbul Airport,14/11/2022,PON,4:30
v4188,Istanbul Airport,15/11/2022,TOR,4:30
v4189,Istanbul Airport,16/11/2022,SRE,4:30
v4190,Istanbul Airport,18/11/2022,PET,4:30
v4191,Istanbul Airport,19/11/2022,SOB,4:30
v4192,Istanbul Airport,21/11/2022,PON,4:30
v4193,Istanbul Airport,22/11/2022,TOR,4:30
v4194,Istanbul Airport,23/11/2022,SRE,4:30
v4195,Istanbul Airport,25/11/2022,PET,4:30
v4196,Istanbul Airport,26/11/2022,SOB,4:30
v4197,Istanbul Airport,28/11/2022,PON,4:30
v4198,Istanbul Airport,29/11/2022,TOR,4:30
v4199,Istanbul Airport,30/11/2022,SRE,4:30
v4200,Istanbul Airport,2/11/2022,SRE,4:20
v4201,Istanbul Airport,4/11/2022,PET,4:20
v4202,Istanbul Airport,6/11/2022,NED,4:20
v4203,Istanbul Airport,6/11/2022,NED,4:30
v4204,Istanbul Airport,7/11/2022,PON,4:20
v4205,Istanbul Airport,8/11/2022,TOR,4:20
v4206,Istanbul Airport,9/11/2022,SRE,4:20
v4207,Istanbul Airport,10/11/2022,CET,4:30
v4208,Istanbul Airport,13/11/2022,NED,4:30
v4209,Istanbul Airport,17/11/2022,CET,4:30
v4210,Istanbul Airport,20/11/2022,NED,4:30
v4211,Istanbul Airport,24/11/2022,CET,4:30
v4212,Istanbul Airport,27/11/2022,NED,4:30
v4213,Istanbul Airport,10/11/2022,CET,4:20
v4214,Istanbul Airport,11/11/2022,PET,4:20
v4215,Istanbul Airport,13/11/2022,NED,4:20
v4216,Istanbul Airport,14/11/2022,PON,4:20
v4217,Istanbul Airport,18/11/2022,PET,4:20
v4218,Istanbul Airport,20/11/2022,NED,4:20
v4219,Istanbul Airport,21/11/2022,PON,4:20
v4220,Istanbul Airport,25/11/2022,PET,4:20
v4221,Istanbul Airport,27/11/2022,NED,4:20
v4222,Istanbul Airport,11/11/2022,PET,4:20
v4223,Istanbul Airport,12/11/2022,SOB,4:20
v4224,Istanbul Airport,13/11/2022,NED,4:20
v4225,Istanbul Airport,14/11/2022,PON,4:20
v4226,Istanbul Airport,15/11/2022,TOR,4:20
v4227,Istanbul Airport,16/11/2022,SRE,4:20
v4228,Istanbul Airport,17/11/2022,CET,4:20
v4229,Istanbul Airport,18/11/2022,PET,4:20
v4230,Istanbul Airport,19/11/2022,SOB,4:20
v4231,Istanbul Airport,20/11/2022,NED,4:20
